term,estimate,std.error,statistic,p.value,conf.low,conf.high,city,lag,pct,pct_low,pct_high,n_obs,city_key,city_order,panel_row,panel_col,significant_05,effect_direction
post7,0.0175280675967551,0.0293673293450003,0.5968560297342539,0.5506035060382406,-0.0400308402415718,0.0750869754350821,Raleigh,7,1.768258565434433,-3.924019136917134,7.7977904404690435,65748,raleigh,55,11,5,False,not_significant
post8,0.0744169098696537,0.0691920883839704,1.0755118339063408,0.2821456369014477,-0.0611970913780406,0.210030911117348,Raleigh,8,7.725583047611062,-5.936217010086608,23.371619491341832,65748,raleigh,55,11,5,False,not_significant
post9,-0.0275130706914042,0.0608636366020017,-0.4520444756089277,0.6512369423638003,-0.1468036063994613,0.0917774650166529,Raleigh,9,-2.713803350819255,-13.653646052122548,9.61208696983693,65748,raleigh,55,11,5,False,not_significant
post10,-0.0275130706913842,0.0655617983441422,-0.4196509459207421,0.6747404652353146,-0.1560118342075807,0.1009856928248122,Raleigh,10,-2.713803350817312,-14.445093443412826,10.6260814182928,65748,raleigh,55,11,5,False,not_significant
post11,0.1324912843873291,0.0732954664543549,1.8076327335994045,0.0706636801200157,-0.0111651900932702,0.2761477588679286,Raleigh,11,14.166906570044802,-1.110309069045201,31.804260212257997,65748,raleigh,55,11,5,False,not_significant
post12,0.1928869946771035,0.0727429313054692,2.6516252674382,0.0080105392048482,0.0503134691885126,0.3354605201656945,Raleigh,12,21.27457390514904,5.160068912939941,39.85843132198343,65748,raleigh,55,11,5,True,significant_enhancement
post1,-0.0196823857982473,0.0567315489958508,-0.3469389809836999,0.7286371607525666,-0.1308741786172845,0.0915094070207898,Richmond,1,-1.948995222820482,-12.267184591172253,9.582708511222716,38353,richmond,56,12,1,False,not_significant
post2,0.1041558776206526,0.0868435928260176,1.1993501677126428,0.230391815589323,-0.0660544366064027,0.2743661918477081,Richmond,2,10.977343027551337,-6.392009410876831,31.569651137088496,38353,richmond,56,12,1,False,not_significant
post3,0.172769889470494,0.0597085831912225,2.893551985937795,0.0038091122958789,0.0557432168477842,0.2897965620932038,Richmond,3,18.859256594840424,5.732614533434077,33.61556356681983,38353,richmond,56,12,1,True,significant_enhancement
post4,0.1699138064432397,0.0186381654952339,9.116444774926448,7.762913809045756e-20,0.1333836733346841,0.2064439395517953,Richmond,4,18.52026900822685,14.268833328013542,22.929881724265023,38353,richmond,56,12,1,True,significant_enhancement
post5,-0.0650413280328521,0.0216755062852696,-3.000683221736476,0.0026937463954102,-0.1075245396986522,-0.022558116367052,Richmond,5,-6.2971262977260185,-10.194551580601786,-2.2305584505298626,38353,richmond,56,12,1,True,significant_suppression
post6,-0.0663305193562406,0.0256466760581703,-2.5863203171355797,0.0097006733821293,-0.1165970807534201,-0.016063957959061,Richmond,6,-6.41784939517438,-11.005630362171814,-1.5935620706759024,38353,richmond,56,12,1,True,significant_suppression
post7,0.0727004288343439,0.0344448119446682,2.11063509219122,0.0348036889536304,0.0051898379685392,0.1402110197001487,Richmond,7,7.540832732858838,0.5203328505412497,15.05165549016041,38353,richmond,56,12,1,True,significant_enhancement
post8,0.1784265083785198,0.0923312116754696,1.932461462822152,0.0533025741748367,-0.0025393411543447,0.3593923579113844,Richmond,8,19.533503293560383,-0.2536119754916632,43.24587278409413,38353,richmond,56,12,1,False,not_significant
post9,-0.0038950484154109,0.0859622496245322,-0.0453111503296365,0.9638592998900132,-0.1723779617095359,0.164587864878714,Richmond,9,-0.3887472553639748,-15.833900258627065,17.89071495347281,38353,richmond,56,12,1,False,not_significant
post10,0.2368372705350137,0.0945737357855364,2.5042604965091617,0.0122707651839416,0.0514761545119555,0.422198386558072,Richmond,10,26.723488454085363,5.282408088877544,52.53110958875595,38353,richmond,56,12,1,True,significant_enhancement
post11,0.1803044432027415,0.0297316594036998,6.064392194009327,1.3245358640584924e-09,0.1220314615708782,0.2385774248346049,Richmond,11,19.758190329829063,12.978964617820507,26.944198856760917,38353,richmond,56,12,1,True,significant_enhancement
post12,0.1708793027431901,0.0519833623574639,3.287192189842157,0.0010119174704899,0.0689937847272657,0.2727648207591144,Richmond,12,18.634755148502325,7.142954990078354,31.359127909514896,38353,richmond,56,12,1,True,significant_enhancement
post1,-0.1891079394954974,0.0735771928621926,-2.570197803682039,0.0101640461502945,-0.3333165875889525,-0.0448992914020422,Riverside,1,-17.23028393411088,-28.345669047557763,-4.39062361527216,32874,riverside,57,12,2,True,significant_suppression
post2,-0.0493459971203394,0.1063596631499009,-0.4639540560672166,0.6426806627586071,-0.2578071063019572,0.1591151120612783,Riverside,2,-4.814826524227578,-22.72557247673829,17.24729046857729,32874,riverside,57,12,2,False,not_significant
post3,-0.3814798321429049,0.0456432612446158,-8.357856597898223,6.386801449868628e-17,-0.4709389803193047,-0.292020683966505,Riverside,3,-31.71498424563816,-37.558432110569306,-25.32469100022854,32874,riverside,57,12,2,True,significant_suppression
post4,-0.267069480965226,0.3559973929815145,-0.7502006650343471,0.4531338583420608,-0.9648115497991464,0.4306725878686945,Riverside,4,-23.43801263905385,-61.89449971347059,53.82918120956537,32874,riverside,57,12,2,False,not_significant
post5,0.2491469914356992,0.1252266220814781,1.9895688895416568,0.0466384460576182,0.0037073222503938,0.4945866606210046,Riverside,5,28.293059902133443,0.3714202869791405,63.98202966534674,32874,riverside,57,12,2,True,significant_enhancement
post6,-0.2144257474797271,0.1914020927539926,-1.1202894618050314,0.2625904313203653,-0.5895669558431476,0.1607154608836932,Riverside,6,-19.29952683575325,-44.54326150906181,17.435077253911757,32874,riverside,57,12,2,False,not_significant
post7,-0.3516268689932866,0.2189925109752711,-1.6056570493088351,0.10834928322653,-0.7808443033888104,0.0775905654022372,Riverside,7,-29.645741343995248,-54.19808591025927,8.068010025474415,32874,riverside,57,12,2,False,not_significant
post8,-0.3226393321200508,0.1644105068596706,-1.9624009333870205,0.0497158241899182,-0.6448780042449807,-0.0004006599951209,Riverside,8,-27.57649844234925,-47.52734473860267,-0.0400579741623552,32874,riverside,57,12,2,True,significant_suppression
post9,0.2163571686126758,0.0286727418091269,7.545743970107733,4.4971277574305374e-14,0.1601596273287711,0.2725547098965805,Riverside,9,24.154574098834768,17.369821034927323,31.331530829172817,32874,riverside,57,12,2,True,significant_enhancement
post10,-0.2404012338830108,0.1135090872328025,-2.117902978022874,0.0341832853564506,-0.4628749567773191,-0.0179275109887025,Riverside,10,-21.368769737402417,-37.052866128800055,-1.776776917900691,32874,riverside,57,12,2,True,significant_suppression
post11,0.1995500502962333,0.2562475783766437,0.7787392628660321,0.4361333225266087,-0.3026859744475929,0.7017860750400595,Riverside,11,22.085331197180057,-26.116892821907545,101.73526348313446,32874,riverside,57,12,2,False,not_significant
post12,0.3561191109879283,0.2666914926729008,1.3353223510009415,0.1817708663847024,-0.1665866096341848,0.8788248316100415,Riverside,12,42.77776021367339,-15.345050558176364,140.8068157390193,32874,riverside,57,12,2,False,not_significant
post1,0.5468835417713095,0.2383464603658101,2.2944898822158373,0.0217623755718747,0.0797330636117182,1.0140340199309008,Sacramento,1,72.7859815447528,8.29979375290364,175.66991943217073,65748,sacramento,58,12,3,True,significant_enhancement
post2,-0.3975780670700554,0.2339972125216388,-1.6990718085297252,0.0893056544131598,-0.8562041760952326,0.0610480419551216,Sacramento,2,-32.80545162151953,-57.52286165550251,6.294997915575018,65748,sacramento,58,12,3,False,not_significant
post3,-0.0409031231312363,0.3485114936358094,-0.1173652056766301,0.9065706553227568,-0.723973098855683,0.6421668525932103,Sacramento,3,-4.007788030733872,-51.51778221367064,90.05947292598388,65748,sacramento,58,12,3,False,not_significant
post4,0.8551849014255875,0.1868956606170042,4.575734388922354,4.745523197100904e-06,0.4888761377494382,1.2214936651017367,Sacramento,4,135.18091932474627,63.04827518505694,239.2250838081965,65748,sacramento,58,12,3,True,significant_enhancement
post5,0.2592014693192455,0.146212518764009,1.7727720684273538,0.0762664835393707,-0.0273698015470988,0.54577274018559,Sacramento,5,29.58948615852792,-2.699864242174377,72.59415716160129,65748,sacramento,58,12,3,False,not_significant
post6,-0.0409031231312636,0.1325011539677782,-0.3087001275567044,0.7575496467872708,-0.3006006128181054,0.2187943665555781,Sacramento,6,-4.007788030736492,-25.962659064444598,24.457532406149383,65748,sacramento,58,12,3,False,not_significant
post7,0.4291005061148427,0.2433266812171026,1.7634749463910526,0.0778204191712358,-0.0478110255483371,0.9060120377780224,Sacramento,7,53.58753915087857,-4.668607796780488,147.44348778770916,65748,sacramento,58,12,3,False,not_significant
post8,0.6009507630409616,0.1325239367800726,4.534658248481232,5.769682978413702e-06,0.3412086198625563,0.8606929062193669,Sacramento,8,82.38520274156976,40.66466646879383,136.47987098780868,65748,sacramento,58,12,3,True,significant_enhancement
post9,0.6769366700184689,0.132956009127365,5.091433433219241,3.553666348659152e-07,0.4163476806006548,0.9375256594362832,Sacramento,9,96.78403453687524,51.64130046121074,155.36549825695766,65748,sacramento,58,12,3,True,significant_enhancement
post10,0.4291005061147351,0.1578079092728861,2.7191318108949907,0.0065453519398242,0.119802687464314,0.7383983247651562,Sacramento,10,53.58753915086205,12.727440426315638,109.2581193470514,65748,sacramento,58,12,3,True,significant_enhancement
post11,0.4897251279309751,0.2359484137351918,2.075560162403128,0.0379346491489007,0.0272747348006434,0.952175521061307,Sacramento,11,63.18676034775914,2.7650095227975457,159.13410485199591,65748,sacramento,58,12,3,True,significant_enhancement
post12,-0.0409031231312715,0.1814854533110782,-0.2253796234630486,0.8216839620067444,-0.3966080753389102,0.3148018290763672,Sacramento,12,-4.007788030737247,-32.74024184385471,36.99877923081672,65748,sacramento,58,12,3,False,not_significant
post1,0.2472066160661243,0.0335892043115999,7.359704438748849,1.8431787257943428e-13,0.1813729853460309,0.3130402467862178,San Antonio,1,28.044364567791916,19.88622539645044,36.75765704818858,98622,sanantonio,60,12,5,True,significant_enhancement
post2,0.1843442911031339,0.0284105828324906,6.4885782945753485,8.665012447162998e-11,0.1286605719716602,0.2400280102346075,San Antonio,2,20.24297376994888,13.73040257800382,27.128475880704865,98622,sanantonio,60,12,5,True,significant_enhancement
post3,0.0431165638171247,0.0467692339324477,0.9219001508427784,0.3565806604707677,-0.0485494502750013,0.1347825779092508,San Antonio,3,4.405958732880966,-4.738976869681444,14.428796382124176,98622,sanantonio,60,12,5,False,not_significant
post4,0.0541824459431643,0.0458242970522154,1.182395572406162,0.2370487791993406,-0.0356315258960429,0.1439964177823715,San Antonio,4,5.567718860658988,-3.500419605491789,15.487997148611113,98622,sanantonio,60,12,5,False,not_significant
post5,-0.0194922062387394,0.0236299693505425,-0.8248934202824894,0.4094321021888579,-0.0658060951215881,0.0268216826441092,San Antonio,5,-1.930346152642892,-6.368759776698574,2.7184621586050284,98622,sanantonio,60,12,5,False,not_significant
post6,0.03140560691001,0.0607105568857722,0.5173005902268384,0.6049463421021724,-0.0875848980674738,0.1503961118874939,San Antonio,6,3.1903966394379646,-8.385891025889492,16.229455024374605,98622,sanantonio,60,12,5,False,not_significant
post7,0.0680202884384985,0.092621063373157,0.7343933006302734,0.4627090686614347,-0.1135136599826911,0.2495542368596882,San Antonio,7,7.038702473980019,-10.730799782939949,28.345317303779737,98622,sanantonio,60,12,5,False,not_significant
post8,0.0020972665395131,0.0600587215354134,0.0349202661311484,0.972143320431708,-0.1156156646274172,0.1198101977064435,San Antonio,8,0.209946734126909,-10.918246979969371,12.728287039867014,98622,sanantonio,60,12,5,False,not_significant
post9,0.0359494971666169,0.0359488188684644,1.0000188684405749,0.3173013767285871,-0.0345088931023272,0.1064078874355611,San Antonio,9,3.660349375542471,-3.392025179776781,11.22754671812196,98622,sanantonio,60,12,5,False,not_significant
post10,-0.0488448735172641,0.0354115814877128,-1.379347418702901,0.1677876628621215,-0.1182502978687866,0.0205605508342583,San Antonio,10,-4.767115033457436,-11.152635827770386,2.077337505139587,98622,sanantonio,60,12,5,False,not_significant
post11,-0.009543502286055,0.0590679079206675,-0.1615683138612703,0.871645811290495,-0.1253144744526916,0.1062274698805815,San Antonio,11,-0.9498107591011884,-11.778057651351649,11.207481126243657,98622,sanantonio,60,12,5,False,not_significant
post12,-0.0277252662649628,0.0550397141723692,-0.5037320175416427,0.6144497058436003,-0.1356011237621853,0.0801505912322595,San Antonio,12,-2.73444486102058,-12.680914188098155,8.345021349322712,98622,sanantonio,60,12,5,False,not_significant
post1,0.2760126843748926,0.3607839589626678,0.7650359100456932,0.4442501615545445,-0.431110881391713,0.9831362501414982,San Bernardino,1,31.786458020967917,-35.02131424909373,167.28257607872754,38353,sanbernardino,61,13,1,False,not_significant
post2,0.1526277940262199,0.476655336179443,0.3202057806581678,0.748812341388171,-0.78159949792432,1.08685508597676,San Bernardino,2,16.48913187346468,-54.2326622079369,196.4934929421804,38353,sanbernardino,61,13,1,False,not_significant
post3,-1.6219671024740792,0.9319393706217344,-1.7404212694566163,0.0817850734581809,-3.448534704667604,0.2046004997194452,San Bernardino,3,-80.24902053041728,-96.82078127920956,22.70347662990848,38353,sanbernardino,61,13,1,False,not_significant
post4,0.6806179905199043,0.136160991838005,4.998626855844711,5.774001512585205e-07,0.4137473504181623,0.9474886306216465,San Bernardino,4,97.50979469581486,51.24749524440462,157.92241344390865,38353,sanbernardino,61,13,1,True,significant_enhancement
post5,-0.523354813805941,0.2506835359520121,-2.087711152702608,0.0368238981968199,-1.0146855157890364,-0.0320241118228454,San Bernardino,5,-40.747061591250166,-63.74835824025757,-3.151677009840126,38353,sanbernardino,61,13,1,True,significant_suppression
post6,0.7240929203085473,0.4474330564332359,1.61832683101409,0.1055921813144187,-0.1528597557932725,1.6010455964103671,San Bernardino,6,106.28590734843554,-14.174992202707148,395.8214005767864,38353,sanbernardino,61,13,1,False,not_significant
post7,0.2132672965427961,0.437832617253808,0.4870977815231314,0.6261890384961887,-0.6448688645315775,1.0714034576171698,San Bernardino,7,23.771544409090996,-47.52686515138045,191.94739840885643,38353,sanbernardino,61,13,1,False,not_significant
post8,-0.1292235022827759,0.5052580627749155,-0.2557574273492455,0.7981381488030428,-1.119511108220088,0.8610641036545359,San Bernardino,8,-12.122246519004031,-67.35606508681519,136.56766800339386,38353,sanbernardino,61,13,1,False,not_significant
post9,0.969388786385527,0.4303342984025644,2.2526412372520066,0.0242817788123115,0.1259490602041884,1.8128285125668653,San Bernardino,9,163.63326044303884,13.422438965260833,512.7755375910623,38353,sanbernardino,61,13,1,True,significant_enhancement
post10,0.2762416058253483,0.2723908711070094,1.0141367979869862,0.3105174813754077,-0.2576346912618819,0.8101179029125787,San Bernardino,10,31.816630221488683,-22.71224805458769,124.81730372001168,38353,sanbernardino,61,13,1,False,not_significant
post11,-0.4169055747346997,0.3047471617596374,-1.3680375965684128,0.1713003081107585,-1.014199036174391,0.1803878867049915,San Bernardino,11,-34.09168488926244,-63.73071826514779,19.768183789592157,38353,sanbernardino,61,13,1,False,not_significant
post12,-0.129223502282775,0.3966624298656054,-0.325777014794564,0.7445930703837194,-0.9066675788395068,0.6482205742739566,San Bernardino,12,-12.122246519003957,-59.61321582178844,91.2135297227492,38353,sanbernardino,61,13,1,False,not_significant
post1,0.768132707901085,0.1190727803170474,6.450951307728159,1.1115021088057904e-10,0.5347543469406222,1.0015110688615478,San Jose,1,115.573710229582,70.70288538838996,172.23924444166713,82185,sanjose,64,13,4,True,significant_enhancement
post2,0.2961469174512199,0.1803300533281912,1.642249375439645,0.1005383338705741,-0.057293492402222,0.649587327304662,San Jose,2,34.46676974714642,-5.568312113737662,91.47505007016304,82185,sanjose,64,13,4,False,not_significant
post3,0.571852798856293,0.1281944740152286,4.460822537392375,8.164567925531402e-06,0.3205962467693892,0.8231093509431968,San Jose,3,77.15463315894031,37.79491171566283,127.75706053964106,82185,sanjose,64,13,4,True,significant_enhancement
post4,0.1783638817948638,0.1678886859781971,1.0623936970834775,0.2880569939598479,-0.1506918961341572,0.507419659723885,San Jose,4,19.5260175530223,-13.988733812480216,66.09997161230442,82185,sanjose,64,13,4,False,not_significant
post5,0.6638716975766373,0.1979966218418394,3.3529445674428784,0.0007995671850445956,0.2758054497060356,1.051937945447239,San Jose,5,94.22977852367536,31.759150127648937,186.31944596491104,82185,sanjose,64,13,4,True,significant_enhancement
post6,0.3725198962357839,0.1545113022255108,2.4109556444750395,0.0159107833088194,0.0696833086693993,0.6753564838021686,San Jose,6,45.13873560009309,7.216858098828327,96.47332467228796,82185,sanjose,64,13,4,True,significant_enhancement
post7,0.1603453762921599,0.1325782584023875,1.2094394527758587,0.2264940591923149,-0.0995032353095643,0.4201939878938842,San Jose,7,17.391624382429605,-9.471297901998742,52.22568263739309,82185,sanjose,64,13,4,False,not_significant
post8,0.1960634588943432,0.0899464015712395,2.1797810192446296,0.0292736975550607,0.0197717512757368,0.3723551665129496,San Jose,8,21.660410723621524,1.9968506945341025,45.1148289055308,82185,sanjose,64,13,4,True,significant_enhancement
post9,0.4570772842639266,0.1335658577175491,3.4221116988632296,0.0006213678110291409,0.195293013573329,0.7188615549545241,San Jose,9,57.94509462364328,21.5667141281134,105.20956821602935,82185,sanjose,64,13,4,True,significant_enhancement
post10,0.5597314383242478,0.0491209613069115,11.394960998971555,4.4302834635316885e-30,0.4634561232767156,0.6560067533717798,San Jose,10,75.0202399884031,58.95582115886617,92.70816370407348,82185,sanjose,64,13,4,True,significant_enhancement
post11,0.3273994609551984,0.0820105566133987,3.992162405366585,6.54735057779102e-05,0.1666617236408537,0.488137198269543,San Jose,11,38.735556088308186,18.13545733850632,62.92783688118296,82185,sanjose,64,13,4,True,significant_enhancement
post12,0.3577048104506828,0.0802530296497495,4.457212544022619,8.30322678668558e-06,0.2004117626869486,0.514997858214417,San Jose,12,43.00434242950912,22.19057897994388,67.36349172265538,82185,sanjose,64,13,4,True,significant_enhancement
post1,-0.1618685042754302,0.0748331293736945,-2.1630594047070613,0.0305366108949114,-0.308538742698298,-0.0151982658525625,Scottsdale,1,-14.944695872450698,-26.548050561925752,-1.5083355094737685,10958,scottsdale,66,14,1,True,significant_suppression
post2,-0.2689496702741724,0.0118458823513814,-22.70406393516204,4.084401009931783e-114,-0.2921671730479787,-0.2457321675003661,Scottsdale,2,-23.58182842634165,-25.335629316461173,-21.78683228426963,10958,scottsdale,66,14,1,True,significant_suppression
post3,-0.0078470977817172,0.0339093949810004,-0.2314136771273572,0.8169934407012551,-0.0743082906820213,0.0586140951185868,Scottsdale,3,-0.7816389685561531,-7.1614562861176845,6.036596137320727,10958,scottsdale,66,14,1,False,not_significant
post4,-0.1990972853199835,0.0032105561149394,-62.01333295298619,0.0,-0.2053898596756096,-0.1928047109643574,Scottsdale,4,-18.052983296252776,-18.56702198257888,-17.535699784826665,10958,scottsdale,66,14,1,True,significant_suppression
post5,0.0034980686999559,0.0811140891597829,0.0431252910091273,0.9656016587400224,-0.1554826246919894,0.1624787620919013,Scottsdale,5,0.350419408252467,-14.399804990274356,17.64233334127363,10958,scottsdale,66,14,1,False,not_significant
post6,-0.1194636424348652,0.0230032061458373,-5.193347469804047,2.065461718630491e-07,-0.1645490980096569,-0.0743781868600736,Scottsdale,6,-11.260372919973882,-15.172389274661624,-7.167945118724283,10958,scottsdale,66,14,1,True,significant_suppression
post7,-0.0157105618537375,0.0070757185992807,-2.2203485954535624,0.0263951135774162,-0.0295787154730679,-0.0018424082344071,Scottsdale,7,-1.5587794731176663,-2.9145546634229635,-0.1840712042208814,10958,scottsdale,66,14,1,True,significant_suppression
post8,-0.0925433345075242,0.0275402585136228,-3.360292876762488,0.0007785988663479343,-0.1465212493191475,-0.0385654196959009,Scottsdale,8,-8.839029404915898,-13.629262105398087,-3.783124210668853,10958,scottsdale,66,14,1,True,significant_suppression
post9,-0.2434925470704213,0.0368647794475726,-6.605018413760083,3.9746793768451256e-11,-0.315746187085676,-0.1712389070551666,Scottsdale,9,-21.61146817474232,-27.0755481643259,-15.737975849775754,10958,scottsdale,66,14,1,True,significant_suppression
post10,-0.1222112086759154,0.0610840608678173,-2.0007053712485483,0.0454241502527521,-0.2419337680062898,-0.0024886493455409,Scottsdale,10,-11.50385627708247,-21.48918248904248,-0.2485555225017699,10958,scottsdale,66,14,1,True,significant_suppression
post11,-0.3324142996510354,0.0295980552111705,-11.230950725626704,2.8736961921150837e-29,-0.3904254218773578,-0.2744031774247131,Scottsdale,11,-28.28098703252714,-32.32310990489956,-23.99744116786892,10958,scottsdale,66,14,1,True,significant_suppression
post12,-0.0114487048209295,0.0714888503153113,-0.1601467189699293,0.8727654996535186,-0.1515642767351146,0.1286668670932555,Scottsdale,12,-1.1383417788069838,-14.063735652734078,13.73111852697062,10958,scottsdale,66,14,1,False,not_significant
post1,0.0418393027037339,0.0570220210821322,0.7337393854116514,0.4631075894440903,-0.0699218049429289,0.1536004103503968,St. Louis,1,4.272690189267192,-6.7533268655471606,16.60248622092244,38353,stlouis,68,14,3,False,not_significant
post2,0.2364754991018391,0.0243224934455647,9.722502326132226,2.4176575999966062e-22,0.1888042879343207,0.2841467102693575,St. Louis,2,26.67765180774497,20.780454742708176,32.86278398031188,38353,stlouis,68,14,3,True,significant_enhancement
post3,0.2396682438817449,0.0209476749901328,11.44128138300018,2.6001653389993813e-30,0.1986115553412342,0.2807249324222556,St. Louis,3,27.08274755884128,21.970808477675053,32.40893397915128,38353,stlouis,68,14,3,True,significant_enhancement
post4,0.2056718338073286,0.1435262682012685,1.432990883027159,0.1518604427810246,-0.075634482702594,0.4869781503172514,St. Louis,4,22.83500348914773,-7.284496416539598,62.73910510119447,38353,stlouis,68,14,3,False,not_significant
post5,0.4363816255049965,0.0694494850723642,6.283439323564464,3.3116349713724086e-10,0.3002631360183105,0.5725001149916825,St. Louis,5,54.70990945787264,35.021405078450194,77.2693453349588,38353,stlouis,68,14,3,True,significant_enhancement
post6,0.3956561006129759,0.025657420165098,15.4207281194697,1.1875783185940716e-53,0.3453684811531721,0.4459437200727797,St. Louis,6,48.535841585831065,41.25103072121388,56.19635568646915,38353,stlouis,68,14,3,True,significant_enhancement
post7,0.7184294928760686,0.280088172148135,2.565011893812141,0.0103172268350928,0.1694667629700695,1.2673922227820675,St. Louis,7,105.12092409472764,18.46729713677524,255.1578749441561,38353,stlouis,68,14,3,True,significant_enhancement
post8,1.0939558490084391,0.1517672082096403,7.208117365493916,5.673072512401908e-13,0.7964975868833527,1.391414111133526,St. Louis,8,198.60631542436923,121.77597990719444,302.0531513314953,38353,stlouis,68,14,3,True,significant_enhancement
post9,1.1233121645191655,0.1156130097200349,9.716139794642013,2.573534054220222e-22,0.896714829323618,1.3499094997147134,St. Louis,9,207.5022334607716,145.15361530628442,285.7076448382237,38353,stlouis,68,14,3,True,significant_enhancement
post10,1.064766441628308,0.2236347907173277,4.761184242456097,1.924602412698273e-06,0.6264503061321933,1.5030825771244227,St. Louis,10,190.0161547943494,87.09574517738903,349.55255375772623,38353,stlouis,68,14,3,True,significant_enhancement
post11,0.7161911828357989,0.3269273590142832,2.190673747817199,0.0284754101459153,0.0754253336070076,1.35695703206459,St. Louis,11,104.66231331888024,7.834270875158644,288.4355330925206,38353,stlouis,68,14,3,True,significant_enhancement
post12,0.3876025528433052,0.0643681866772966,6.021647848905718,1.726502111538099e-09,0.2614432252056528,0.5137618804809576,St. Louis,12,47.34440517480696,29.88032001940204,67.15676195650349,38353,stlouis,68,14,3,True,significant_enhancement
post1,-0.5030136310087345,0.0030233684651211,-166.3752323978052,0.0,-0.5089393243123662,-0.4970879377051028,St. Petersburg,1,-39.52944484087122,-39.886715221865096,-39.170051100197256,43832,stpetersburg,69,14,4,True,significant_suppression
post2,-0.2600467377903434,0.1508272878285632,-1.7241358744441773,0.0846833171383936,-0.5556627898201837,0.0355693142394968,St. Petersburg,2,-22.89844506016574,-42.63081019899867,3.620946971025929,43832,stpetersburg,69,14,4,False,not_significant
post3,-0.0800753583416427,0.0478887825053903,-1.672110965289823,0.0945024427656178,-0.1739356473156796,0.0137849306323942,St. Petersburg,3,-7.695321550930368,-15.964902524059356,1.3880380876034604,43832,stpetersburg,69,14,4,False,not_significant
post4,-0.2886201102333744,0.1008867064475531,-2.8608339036562374,0.0042252835306123,-0.4863544213894434,-0.0908857990773054,St. Petersburg,4,-25.07031984712652,-38.5136152208201,-8.687801568176601,43832,stpetersburg,69,14,4,True,significant_suppression
post5,-0.1318195267076296,0.0658444132130661,-2.00198498665444,0.0452863462456377,-0.2608722051884126,-0.0027668482268467,St. Petersburg,5,-12.3500834503667,-22.96206361897346,-0.2763024030095318,43832,stpetersburg,69,14,4,True,significant_suppression
post6,0.0397135409481452,0.1216313597658501,0.3265074157240114,0.7440404795322058,-0.1986795435835552,0.2781066254798456,St. Petersburg,6,4.0512667224611,-18.018743455992603,32.062700219006835,43832,stpetersburg,69,14,4,False,not_significant
post7,0.0606464993119858,0.036391421310669,1.666505377579353,0.0956127980127509,-0.0106793758031488,0.1319723744271206,St. Petersburg,7,6.252324509329421,-1.0622553724041084,14.107679593162503,43832,stpetersburg,69,14,4,False,not_significant
post8,-0.3202556705836332,0.0348216906018402,-9.197016717123685,3.6802522215255134e-20,-0.3885049300440368,-0.2520064111232295,St. Petersburg,8,-27.40365941431904,-32.19301210427206,-22.276024492687576,43832,stpetersburg,69,14,4,True,significant_suppression
post9,0.1256197714689814,0.1566235096240147,0.8020492694266665,0.4225244586296236,-0.1813566665263498,0.4325962094643127,St. Petersburg,9,13.38509638237324,-16.586220339668657,54.12537513575846,43832,stpetersburg,69,14,4,False,not_significant
post10,-0.0106306647862256,0.0199463062664191,-0.5329640808796281,0.5940584448664403,-0.0497247066930127,0.0284633771205614,St. Petersburg,10,-1.0574358968713835,-4.850867235687462,2.8872329877240865,43832,stpetersburg,69,14,4,False,not_significant
post11,-0.0933223806312528,0.0454903789794769,-2.0514751190214406,0.0402207002239184,-0.1824818850741054,-0.0041628761884001,St. Petersburg,11,-8.910020349492786,-16.680026285688243,-0.4154223430271164,43832,stpetersburg,69,14,4,True,significant_suppression
post12,-0.1107141233431385,0.0412126660225672,-2.686410126501251,0.0072224375444066,-0.1914894644542479,-0.0299387822320292,St. Petersburg,12,-10.48053724002026,-17.42716754408018,-2.9495056123525543,43832,stpetersburg,69,14,4,True,significant_suppression
post1,-0.1642654429674887,0.1147081957183422,-1.4320288270493828,0.1521355715072384,-0.3890893753070111,0.0605584893720337,Tallahassee,1,-15.148324082219078,-32.23262999877118,6.242973660119455,27395,tallahassee,70,14,5,False,not_significant
post2,-0.085628238004393,0.0454631134257241,-1.883466211443904,0.0596372147005571,-0.1747343029438717,0.0034778269350855,Tallahassee,2,-8.206457870047036,-16.03199083383007,0.3483881592162507,27395,tallahassee,70,14,5,False,not_significant
post3,-0.026218879651666,0.0847803069323807,-0.3092567201081002,0.7571262506357667,-0.1923852278373837,0.1399474685340515,Tallahassee,3,-2.5878149178603205,-17.501100145833693,15.02133748754253,27395,tallahassee,70,14,5,False,not_significant
post4,-0.1233096401524389,0.0525079030145251,-2.348401537161521,0.0188541834212417,-0.2262232389646303,-0.0203960413402475,Tallahassee,4,-11.60100985885414,-20.245996022149328,-2.018944902821207,27395,tallahassee,70,14,5,True,significant_suppression
post5,-0.3360904044309727,0.1127025573940218,-2.9821009585076217,0.0028627757671796,-0.5569833578888139,-0.1151974509731316,Tallahassee,5,-28.544149635897853,-42.70652011811968,-10.880983983104777,27395,tallahassee,70,14,5,True,significant_suppression
post6,-0.0363366126468327,0.0780272835783656,-0.4656911144463799,0.6414366134548246,-0.1892672782719229,0.1165940529782573,Tallahassee,6,-3.568436199467251,-17.243471308735934,12.366318936693666,27395,tallahassee,70,14,5,False,not_significant
post7,-0.1600908137341908,0.1179594662771392,-1.3571680068309766,0.1747278337909061,-0.3912871192729507,0.071105491804569,Tallahassee,7,-14.79335938795664,-32.38140178624824,7.369448586312122,27395,tallahassee,70,14,5,False,not_significant
