city_key,lag,city,city_order,panel_row,panel_col,model_available,estimate,std.error,p.value,conf.low,conf.high,pct,pct_low,pct_high,n_obs,significant_05,effect_direction
chandler,5,Chandler,11,3,1,True,0.039271380690863,0.0549905775763387,0.4751360081845723,-0.0685081708478169,0.1470509322295429,4.005269557405122,-6.621416974956085,15.841296208225607,16437.0,False,not_significant
chandler,6,Chandler,11,3,1,True,-0.0272944643279222,0.1217030800899909,0.8225464858263167,-0.2658281181118982,0.2112391894560537,-2.692533644390916,-23.34291241723797,23.520776840434543,16437.0,False,not_significant
chandler,7,Chandler,11,3,1,True,0.1402046149440093,0.0940267691762548,0.13593161461288,-0.0440844662241109,0.3244936961121296,15.05091861472332,-4.312686940077059,38.33300832475428,16437.0,False,not_significant
chandler,8,Chandler,11,3,1,True,-0.0020466109734667,0.0683189610696078,0.976101581938708,-0.1359493141310922,0.1318560921841587,-0.2044518093242353,-12.711312560282297,14.09441166766725,16437.0,False,not_significant
chandler,9,Chandler,11,3,1,True,-0.1261453470192982,0.1274259558260483,0.3221984740806894,-0.3758956311339447,0.1236049370953482,-11.85132839947941,-31.332600331110672,13.156874184895218,16437.0,False,not_significant
chandler,10,Chandler,11,3,1,True,-0.0820422473133665,0.0939768165725107,0.3826602563610374,-0.2662334231772144,0.1021489285504813,-7.876696174663833,-23.373975627664144,10.754840502453831,16437.0,False,not_significant
chandler,11,Chandler,11,3,1,True,-0.1698169584266647,0.1030035925868235,0.099219188862739,-0.3717002901750756,0.0320663733217462,-15.618074353419177,-31.04391202723865,3.25860391960926,16437.0,False,not_significant
chandler,12,Chandler,11,3,1,True,-0.2008814118035318,0.0679898779110557,0.0031309678265229,-0.3341391238224763,-0.0676236997845873,-18.19905679345696,-28.40458309826277,-6.538789785052335,16437.0,True,significant_suppression
charleston,1,Charleston,12,3,2,True,-0.7118307864106539,0.1333006238255469,9.292560245653099e-08,-0.9730952082254478,-0.45056636459586,-50.92550746158943,-62.20884888390528,-36.273287614230654,60269.0,True,significant_suppression
charleston,2,Charleston,12,3,2,True,-0.6353254332693914,0.1110382233208077,1.0547442253179394e-08,-0.8529563518854901,-0.4176945146532926,-47.023694226211575,-57.38467910237258,-34.14366208388265,60269.0,True,significant_suppression
charleston,3,Charleston,12,3,2,True,-0.5118949494681405,0.080127631777264,1.6752664979090914e-10,-0.6689422219180653,-0.3548476770182157,-40.06412525062929,-48.7749861720623,-29.87197438269821,60269.0,True,significant_suppression
charleston,4,Charleston,12,3,2,True,-0.559255900899618,0.046766782111921,5.868149499534431e-33,-0.6509171095118153,-0.4675946922874207,-42.83657418269067,-47.843277690985055,-37.34925995136328,60269.0,True,significant_suppression
