term,estimate,std.error,statistic,p.value,conf.low,conf.high,city,lag,pct,pct_low,pct_high,n_obs
post1,0.4225847873113741,0.062395893722404235,6.7726377827270126,1.2645527560602322e-11,0.300291082832273,0.5448784917904752,Dallas,1,52.590059112739816,35.025178549266876,72.43988410305163,147933
post2,0.48210685341653253,0.032751541272430594,14.720127196650672,4.787589864301763e-49,0.41791501208439147,0.5462986947486737,Dallas,2,61.94828233295988,51.87915899855333,72.68495772251353,147933
post3,0.3158483627580294,0.026958262751336788,11.716198690969705,1.0529138867252448e-31,0.26301113867964165,0.36868558683641717,Dallas,3,37.142228116581144,30.084120852451314,44.58329432931676,147933
post4,0.26315393465666803,0.032810773413519456,8.020351466272881,1.0544302115374741e-15,0.19884600046126558,0.3274618688520705,Dallas,4,30.102697667899747,21.99940729080403,38.74421455276051,147933
post5,0.033720200285610825,0.04441757441644339,0.7591634781643458,0.4477547703851556,-0.0533366458512459,0.12077704642246756,Dallas,5,3.429517074458488,-5.193920198018153,12.837330945436642,147933
post6,0.20989121956153867,0.043084798735458195,4.871584078883049,1.1070703220415085e-6,0.12544656575888374,0.2943358733641936,Dallas,6,23.354386721536603,13.365459136930436,34.223464883312715,147933
post7,0.180813846185967,0.04798923459584672,3.7678001682822364,1.64692452342941e-4,0.08675667473246387,0.2748710176394701,Dallas,7,19.819211049997666,9.063126928367303,31.63608765841943,147933
post1,-1.3555843516610575,0.5521403010840612,-2.455144732234779,0.01408278761956042,-2.437759456198919,-0.27340924712319614,Detroit,1,-74.22033934465027,-91.26436418937662,-23.921862367845105,71227
post2,-1.8664095444299245,0.8402628507287534,-2.221221065302604,0.026335992101732417,-3.513294469405236,-0.21952461945461277,Detroit,2,-84.53219694021298,-97.02014179675103,-19.709960952001925,71227
post3,-1.0191120596252856,0.7318040835197613,-1.3926023133454761,0.1637400830895021,-2.4534217070633595,0.41519758781278804,Detroit,3,-63.90847308251439,-91.40011802846874,51.466999145763026,71227
post4,-2.9649807993410553,0.8334241116336993,-3.557589416904466,3.742737166601358e-4,-4.598462041990395,-1.3314995566917156,Detroit,4,-94.84385407503964,-98.9932693060097,-73.59190401346683,71227
